reviewId,app_name,score,lang,install_tier,star_band,content_clean,gold_label,annotator,notes
5911d8a1-3ada-46a4-a64c-090d7c6ae2d3,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,The app just removed my premium account and cannot reatore it. Its forcing me sign in and add monthly subscription that was not there when I paid for the premium service. Now I am getting ads that do not comply with islamic views. And you get notificaton even if you disabled them from app sitting.,,,
c11f3107-1986-4abc-9b32-9509e17b1a95,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"The old version was easier for me, this updated thing doesn't work i swear. The recitation often stucks and hardly plays. Am so dissapointed",,,
b03bf490-7c5f-4edd-a0ba-f784c2a9c967,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,The Quran is not for sale or download. God Will Punish You.The Quran is free and its sources is the mosque.The bible is sold.,,,
b2ad54fc-b16e-4ea9-8b3c-5132c70070c9,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,qalbox doesn't work on Google TV,,,
930c6927-35b3-4c2e-9a7a-986535284319,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"DO NOT SUBSRCIBE... I have a paid subscription for the Premuim account (no refund of course), BUT i am still getting annoying ADs..so i cancelled subscription. (Kinda annoying to be doing this so many times -support is terrible here. Look elsewhere)",,,
34630a9b-a698-4afa-a7c0-56cb452db8e4,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Why do you need such personal info it's sensitive okay!!!,,,
f8b07348-a7dc-480b-94aa-2c8f0caff7e8,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Selling data and wrong time for solat.,,,
a7c22d7a-74fa-4633-8bfd-cc2e2ea596c7,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,STAY AWAY. They sell your location data to the US military,,,
ead3efc0-9272-4813-888d-8d63e97ccf95,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"Fix Urdu Translation: Instead of writing ""Allah"" which is exact translation of the Ayah, the app says ""Khuda"" in Fateh Muhammad Jalendhari translation of Quran in Urdu.",,,
11601894-248f-4230-92d4-16466fd6aa57,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Adhan time is not correct timing. Worst app,,,
8bdeb112-5f4c-435f-8794-b5db8a8884b6,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Very good and useful to we the Muslims,,,
9b7f1a87-bdf2-4b37-b765-d202da11c68f,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Are you selling our location data to the US military?,,,
406628d2-7715-4865-8fee-a5855150c8b8,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"I used to love this app. I've had it since the beginning when it just came out, I very rarely pay for apps but for this one I bought the premium subscription and was very happy for many years until Qalbox was introduced. The constant Qalbox in your face ads inside the app was a major annoyance to a point where I actually paid for it but ended up not using it. So I cancelled the Qalbox subscription. Now the annoying invasive ads when I just need to check something, is back. Unhappy user.",,,
7a2ef71d-6468-4cff-ac02-14826a22bd56,"Wemu: WeMuslim, Athan&Qibla",1,en,>100M,1-2,Thanks for the good services,,,
b1a47d25-68bf-422d-a33c-822b34360289,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,way tooooooo many ads just to check prayer times.,,,
ed5b9667-b860-41fb-9aae-a7d7b79edd95,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"My lifetime premium was gone, changed to monthly payments system seriously? :( worst worst update :( Disappointed with the devs :(",,,
86670bbf-329b-4bca-a306-dab218b5fc42,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Ini applikasi hanya Untuk orang syiah aka shia..Saya harap muslim ASWJ tidak guna Applikasi syiah ini.. Kerana didalam ini ada azan shia aka syiah yg memuja saidina ali.. dan ayat al quran didalam ini ade perubahan dari segi sebutan.. Dan azan juga telah di ubah!!,,,
dff28bf3-4e2c-48db-a1fb-5a4866016146,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,masa azan langsung tak bunyi,,,
78b2b4ae-40d2-4b42-8f5a-664d5f2a6bc8,Muslim Pro: Quran Athan Prayer,1,ar,>100M,1-2,الاذان مشتغلش ولا مره من اول منزلت التطبيق,,,
e7deb947-c875-426b-afc1-861d8f9ce070,Muslim Pro: Quran Athan Prayer,1,bn,>100M,1-2,আপনাদের অ্যাপ টি ভালো কিন্তু বাজে বাজে অ্যাড আসে এজন্যই অ্যাপ টি আনইন্সটল করে দিলাম,,,
49a2e81f-93bd-455a-8196-0f64558c7a56,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"terlalu banyak iklan, tiap buka tiap klik muncul iklan mulu, masa iya mau lihat jadwal sholat aja muncul iklan 2-3 kali.",,,
a9d72ff1-d21d-4a77-b56c-2d646a5df3d2,"Wemu: WeMuslim, Athan&Qibla",2,ar,>100M,1-2,مش عارفة ليه الاذان مش بيشتغل لو شاشة التيلفون مقفولة و ياريت لو تراعوا ان وقت الحيض مش بينفع الست تصلي فمتخلوش الأيام دي تضيع تقدم الواحدة لما تسجل الصلاة تاني,,,
f6862566-8f07-44bb-bc4b-68fdb805d435,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Surat terakhir yg dibaca ngereset k awal trs ketika apk dibuka lagi,,,
77387179-e7a8-4ef2-8376-25b1f6f3bf02,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Tolong perbaiki lagi. Banyak huruf dan tanda baca yang salah,,,
4ccc1349-99d5-445f-9d8a-554e4ed678f7,Muslim Pro: Quran Athan Prayer,2,ms,>100M,1-2,Alhamdulilah senang belajar dan senang difaham.,,,
baa2d05e-7d68-4fe2-88b4-e39d9cf0b992,"Wemu: WeMuslim, Athan&Qibla",1,ar,>100M,1-2,في الأول كان كويس جدا جدا لكن دلوقتي بقا حرفيا إعلانات ويخلي الواحد مضايق بجد دي حاجة دينية مش عشان اوقف الاعلان ادفع فلوس هي دي تجارة دينية ف بجد التحديث دا من أبشع التحديثات واتمني يرجع زي الأول مفيش اعلان,,,
18d2763c-5129-43b9-b25b-48a849302cc6,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"Padahal sudah berlangganan premium lama, tapi sering tiba2 muncul iklan dan notifikasi Tap to Restore Premium, dan uda kejadian berulang2 kali, jadi capek harus setting ulang terus suara notifikasi adzan. Mengecewakan. Sekarang malah semakin sering terjadi muncul iklan dan harus restore setiap saat. Sangat mengecewakan",,,
14965b56-2bf4-4b5b-ab58-34f764221d39,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,Macam mana nak dpt refund balik? Duit dalam bank dah kena potong tp payment tak dpt katanya. Terima kasih.,,,
0c54bfb7-6980-4c8c-a377-5adee5f33c14,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"Arah Qiblat, salah lps cube wat arah kiblat kt dlm masjid",,,
e8e15579-3170-425f-af59-9dbb266ab5e7,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,Tak ada suara adzan di perangkat xiaomi resmi 3 dan resmi Note 3,,,
87b566e1-30d2-4012-ad04-594446b9b8d5,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,give back my money.dont just deduct from my account.mcm ni ke cara merompak duit orang?? saya tak nak melanggan pun tapi dipotong terus dari akaun bank,,,
0c618fc4-c08b-431b-9b72-cefecf742b99,"Wemu: WeMuslim, Athan&Qibla",1,ar,>100M,1-2,تطبيق سيء ويدمر جهازك بالاشعارات واذا أردت أن تقفلها سيتم فشخ الموبايل بالاعلانات.,,,
dd39c8b2-7346-49f0-95f3-5bd163a22888,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"isinya cuma iklan, sama sekali gabisa dipakai saking banyaknya, setiap klik muncul iklan yang harus menunggu, ga logis",,,
9a60556a-0a35-4816-b4b2-002c30e858c4,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Kurang srek skrg am aplikasinya Dikit2 iklan mau baca quran iklan mau liat jadwal sholat iklan mau liat arah qibla iklan Setiap neken iklan...,,,
183fe26d-532b-4165-8029-8172702633bb,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,"Widget untuk waktu solat berubah untuk pengguna premium, sangat mengecewakan. Widget melihat waktu solat harusnya dapat diakses semua orang. Muslim pro dikenal dengan kemudahan dan fitur yang sangat beragam. Sayang sekali saya tidak bisa lagi mendapatkan semua kebutuhan ibadah dengan aplikasi Muslim pro.",,,
855e0faa-14b3-4808-9845-a3f0614cea2b,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,App ini disusupi JIL dan Islam Nusantara. Meh.. Masih byk app lain yg bagus.,,,
483e2f97-2517-485d-8b2f-f5969756a3d8,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,It is so wonderful mashallah but i have problems whith the azan it doesn't alert me it needs me to open the app,,,
d790089f-308b-4fcb-b2a1-42ea2385cdc1,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,When i open it says application error pls fix this .otherwise it's best,,,
c11435f6-7a14-42c6-979a-42bb6c4e13cd,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Qiblat takes too long to load,,,
3f5181bf-3b46-4e8b-b1b6-309046abdbe1,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Nice app but the adhan notification is not working on my phone,,,
555bc9ef-7417-4a12-8d63-518e61e2a1db,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"The azan doesn't play , this problem is recurrent",,,
2f79cc2a-b7f4-49ec-ace3-bf120dbf655f,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"This app is very useful and I was using it a couple of years ago , but now when I tried to connect to my account , it tell me that there is a problem in connecting and I'm sure of my e-mail and the password . Please fix this problem and try to connect me to my account . Thank you .",,,
1174068a-7ac6-4570-8648-edd5b852ac39,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"Always find what I'm looking for, but it has too many ads. Too much unnecessary advertising!!!!!!!",,,
a996c495-88e1-4514-ac0d-1a5bde0ffda1,"Wemu: WeMuslim, Athan&Qibla",3,en,>100M,3,"average because I didn't have the opportunity to fully experience the app. I always read some comments, nit all though,before downloading an app. nobody seems to mention that the reciting is in English in my case, not Arabic. I did change the reciter to one who was supposed to read on Arabic but it didn't solve the problem. it might be a bug or me not knowing how to use the app,in any case I wanted to let people now. I personally changed for another app.",,,
268cc97b-950e-4cec-bd76-463f8ed67ae5,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Looks like some of the inappropriate ads were removed. Lets hope it stays that way.,,,
d4854b8d-da08-4d8f-9a88-84fa7c3b51fd,"Wemu: WeMuslim, Athan&Qibla",3,en,>100M,3,"I have been a user of this app since 2023 and initially, it was great. However, the app has changed for the worse. The new paid subscription is a major drawback, and the ads are no longer suitable for a religious app. I will be deleting the app if these changes are not addressed.",,,
3ad89ea9-7118-455b-9dbf-bda9e27abbce,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Screen your ads. There's ads for jesus channel shown when i open this app. I mean come on,,,
d62ab19e-2f53-478e-ba37-4c487d96bbe3,"Wemu: WeMuslim, Athan&Qibla",3,en,>100M,3,This app is good I used this app last one year but now because of some app problems when I delete this app and after sometime install and sign in again this app all deta is gone its shown that I have to complete the task from level 1,,,
b62af391-163b-49af-aa48-f0501b32339c,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Why do they need my location? Why do they need my call information? I'd expect better from an apparently muslim-run app,,,
4f355604-365e-4bd9-84ca-d1bed2950a41,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"It's an amazing app, but I wish there was a specific section for festivals . All the festivals in detail what to do on these days. mention all the fard and Sunnah. All the duas and ayats to read on these days.. how many rakat of Salah ( mandatory, sunnah, and nafil and all others)... Ramadan is about to come, add a reminder for sehri and iftaaar and so on. Inshort there should be a section for festivals and what to do on those days. Also days like shab e barat ( about them how authentic )",,,
a265eab0-15e6-4608-9777-9a9d46125fa1,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,I enjoy this app of yours but Im not aware when it is prayer times.,,,
8771a152-0df9-40fd-a5a3-d0f184f7aa6d,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Excellent app but excessive battery drainage,,,
c59e4f00-fdf4-4619-839b-c39ef4e770de,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,You need to control the advertisements. There are nude contents. I got embarrassed in front of others.,,,
3d24ea4c-804d-4830-88d9-72ce9927065d,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"When I change the Arabic fonts, the title of each surah gets overlap. Even the uthamani script was overlap. Please fix else 5 star. Oh one more thing, it will be great if you can add in dzikir and doa after solat. Then it will be a complete app. Thanks.",,,
608dcca3-f37c-4e58-9a52-839d436bf66b,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,but this app hasn't good compass for finding the Qibla,,,
a2d2c359-8b90-454d-a8cf-e1a3309071f4,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,It has no info where to stop when you are reading quraan and annoying ads,,,
5e78b024-41d8-4e21-b6a9-04087c5e28eb,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,Kenapa teda azan biarpun sdh sya ksih notification teda jgak keluar azan?,,,
aced9949-b71f-4848-a700-3d678e393a81,Muslim Pro: Quran Athan Prayer,3,ms,>100M,3,selalu tak bunyi azan. padahai dah set,,,
875ec425-f54a-4c5d-b714-c9f2c4c1ba71,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,"Iklan melulu mau liat adzan atau Al-Qur'an ga bisa² pasti ke iklan itu lagi itu lagi, seperti di paksa dowload",,,
95591e9a-1c65-423b-85b2-ef414cfacdb1,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,banyak ayat al-Quran yang salah... nnt semua dapat dosanya harap bole ubah,,,
08350bcd-514a-4ad1-9f53-9db7fb09f08c,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,Kenapa ya Sy punya Azan bunyi Xsampai 5 saat je..x Azan penuh..puas dah setting tp masih sama jgk.,,,
b8de6515-21d5-450f-932c-f25f78278b3a,Muslim Pro: Quran Athan Prayer,3,ms,>100M,3,Setiap kali hendak baca Al-Quran. muka surat tetiba pergi ke permulaan.,,,
cf52b377-a4ec-4b75-b0d7-f6e9b967b533,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,"Murotal surah2nya seriing bangett rendownload, kenapa yaa?? Padahal penyimpanan saya masih banyak Oya terus ini kan app Muslim, harusnya iklannya lebih difilter lagi dong sesuai theme jugaa makasih",,,
844ac245-5950-4224-a902-ac6f36e939d5,Muslim Pro: Quran Athan Prayer,3,ar,>100M,3,"ملاحظة وجود خطأ في تفسير القرآن سورة التوبة الآية رقم 129 "" وهو وصف الله عز وجل بأعظم المخلوقات وهذا لايجوز بوصف الخالق بالمخلوق. ارجو التصحيح فورا.",,,
a0c87048-1dad-4d67-9f02-9d7c6d3cb0ad,Muslim Pro: Quran Athan Prayer,3,ms,>100M,3,knpa bla dh masuk wktu azan x bunyi,,,
1c77f52b-5880-4a15-b272-96338297d12b,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,Bagus aplikasinya..menarik..iklannya juga ruarrr biasa banyak..iya sih untuk biaya produksi...bisa diterima ..namun terkesan sudah jadi bisnis seperti aplikasi lainnya ...jadi lillahi taala nya untuk kepentingan umat spertinya jadi nomor ke 100..atau mungkin ke 1000..???,,,
bdba8384-ebbf-4b33-af9d-0d272941fe42,Muslim Pro: Quran Athan Prayer,3,ar,>100M,3,الإعلانات كثيره في تطبيق للقرآن الاذان يؤذن عند لمس الموبيل في توقيت بعد الصلاه بفتره,,,
6ebb900d-05b6-42ca-ac50-19e47a7bb0d4,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,"Notifikasi adzan kenapa ga aktif ya, padahal di setting sudah diatur agar adzan nya bersuara",,,
2eeb785f-1c6d-4098-ad64-94d958684c19,Muslim Pro: Quran Athan Prayer,3,ms,>100M,3,Azan selalu tak kluar on time then berhnti tibe2 .. lepas tu bile dah brbunyi susah nak stop .. kene stop sndiri ..,,,
574c799d-7530-4bf4-aacf-e2c35b12f6f6,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,"setelah update ke versi 15.8.5, beberpa fitur tidak nyaman: 1. notifikasi jadwal sholat musti di swipe 2. banyak widget baru tapi gak penting, terlalu idealis uiux 3. widget jadwal sholat yg saya rasa yg paling penting sekarang tidak ada lagi untuk free. jika tidak ada perubahan bakal pindah ke app yg lain sih.",,,
2645dfff-c700-4242-97db-1d8ce444c664,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,"tolong di perbaiki tulisan latin dari ayat al quran, saya temukan berapa tulisan di surah maryam yang tidak pas dengan tulisan arabnya.",,,
2939c370-7c5e-47a6-886e-e3035667374f,"Wemu: WeMuslim, Athan&Qibla",3,ar,>100M,3,يحتاج الي إمكانية تفسير الآيات,,,
c6e04709-3ef4-4ddd-9187-7ff33eef1712,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,alhamdulillah sangat membantu shalat kami dimanapun berada,,,
5d19d253-54ed-4bef-97db-55a7496b346d,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,"Sudah beli premium ko gagal padahal sdh dibayar, warning: tidak bisa terhubung ke google play store, error code:0 Tolong follow up",,,
781ad49e-d1c3-4d3f-9ffc-574405053ee3,Muslim Pro: Quran Athan Prayer,3,ms,>100M,3,Kenapa tiada bunyi azan pun,,,
7b6c4458-7056-455e-a8d9-515557b43bb0,Muslim Pro: Quran Athan Prayer,3,id,>100M,3,Setelah di update malah ga karuan,,,
c5090423-d546-4f96-bf01-148dd19e2c2e,Muslim Pro: Quran Athan Prayer,4,en,>100M,4-5,please fix some inappropriate ads that constantly appear..,,,
8de98578-8148-4196-8f80-a59737cd1e2e,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,This is really a helpful app,,,
2891f0f7-236c-4df9-9f00-58d8e42c459a,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,I LOVE THE MUSLIM PRO APP THIS IS VERY GOOD APP AND THANKS FOR THE UPDATE,,,
861a59eb-b569-4672-b267-30ef929b033c,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Its very good and works everywhere,,,
edeb6e1d-024a-42ea-8b94-37ff1242e9a4,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Very good and very useful app,,,
4b608a2f-18a7-40af-befe-d538b0db21dd,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Good for quran and other,,,
89047f57-bfa6-40cc-b596-28789e6bbfc0,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,One the best apps Jazakomollah...,,,
78c15ede-3cb5-461a-9158-c6b91c8cfc93,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Masha Allah very good aap.,,,
1cee0c6a-8173-4de3-a1c8-6fac0e285bc3,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,"can't find surah al rukyah ,, someone please help me ... i don't know how to use this app",,,
06ff9b78-bd4c-48ec-b64e-72fabc69b7b5,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Masha Allah. Best Application. please can you add more Athan for free download.,,,
ee006536-1344-48ad-834a-1ed14d27e00c,Muslim Pro: Quran Athan Prayer,4,en,>100M,4-5,"Remove the ads and make a donation tab instead, please. Also, why Sheikh Mishari Rashid Al-afasy and Abdul Basit Abdul Samad has the Saudi Arabian flag? These two I recognized right away and they are not from Saudi Arabia, the 1st is from Kuwait and the 2nd is from Egypt. Please correct this as us Muslims keep accurate track of each person and where he transcends from.",,,
f3d52051-f315-41fa-ba70-1fb06993b603,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,"First I would like thanks to developers,,,Nice aap but..ads are disturbing... please solve this issue as soon as possible....",,,
d0f522fb-a60e-4c1f-bf80-2f18018c6fea,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,My new favourite pastime app.,,,
9dd11c3d-0266-4a89-9b40-69631e9fef1a,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,I would say one word that's Alhamdhullilah for the superb App,,,
9a701d69-0e2f-41a2-b335-70f1aafcfb8f,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,I rely liked cause it helps more,,,
1d68561c-f0f7-4fa7-bbfa-584c6ee3c256,Muslim Pro: Quran Athan Prayer,4,en,>100M,4-5,"Salám developer team. Can you please take a look on my issue I am having a message saying, you have Quran reading plan do you want to continue which I need to say no each time I open the surah. I did all the settings needed but it is not gone :(",,,
9b6c3fce-19ef-4007-b3e3-0ccdbfa33c55,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Very good app. Masha Allah,,,
c1205248-58ce-4d5c-b4b2-2b02e1a42bf6,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Excellent App for everyday life as many benefit from the Qur'an recitation and Duas.,,,
9d03a04f-b4b0-4613-a979-bb14b431c034,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,It us excellent for us Muslims,,,
893c4f0e-4202-47a8-839e-81827887f62b,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,Excellent app for all Muslims brother and sisters,,,
08cdbe0f-a6a6-4178-8714-557e2500227e,Muslim Pro: Quran Athan Prayer,5,ja,>100M,4-5,HELP ME TO KNOWS TIMES OF SALAT THANK YOU,,,
ec0519e2-6afd-4951-ab8b-b23ebf942e92,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,"Luar biasa, semoga yg membuat aplikasi mengalir terus pahalanya",,,
4b800fdf-39d4-446f-9e8c-c41962ac4642,Muslim Pro: Quran Athan Prayer,5,hi,>100M,4-5,बहुत ही अच्छा एप्प है। आयत को बिना तर्जुमा किये हिंदी में लिखने की ज़हमत करें। हम जैसे लोगों को पढ़ने में आसानी होगी।,,,
41f6b2c9-1028-4eb4-9df7-19dc49b17675,Muslim Pro: Quran Athan Prayer,5,ur,>100M,4-5,اللہ پاک جزائے خیر دے، آمین,,,
12e1761d-24c8-4bad-a35a-f289fdaf17a6,Muslim Pro: Quran Athan Prayer,5,ar,>100M,4-5,خمسه نجوم،نرجو اضافه اذكار الصباح والمساء وقبل النوم,,,
185e4b64-5fde-4a16-8154-080d49afe0b1,"Wemu: WeMuslim, Athan&Qibla",5,bn,>100M,4-5,মাশাআল্লাহ আলহামদুলিল্লাহ খুবই ভালো লেগেছ,,,
c214848f-e9fb-4f61-ad69-c567f2dfb3cf,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Mantap dan sangat bagus untuk beribadah,,,
46bd2ade-8a49-47a5-85b5-b07be362de21,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Terimakasih ..berguna banget buat saya yg lagi jauh dari rumah.,,,
90734c63-f43d-4e96-8e6f-495d47126960,Muslim Pro: Quran Athan Prayer,4,id,>100M,4-5,"App ini adalah yg terbaik dan mudah digunakan, semoga maju jaya dengan app ini.",,,
8f241df3-f91e-4e4c-bbc0-08a88955e80a,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,"Semoga developer applikasi ini dapat di mudahkan segala urusannya oleh allah dan tolong di perhatikan tiap tajwid, karena ada beberapa yang dempet. Overall awesome application ever. Assalamualaikum",,,
ee66a64c-9b63-42dc-9e1e-3b0db2dc58bf,Muslim Pro: Quran Athan Prayer,5,ja,>100M,4-5,"BEAUTIFUL,JUST BEAUTIFUL AND I LOVE IT VERY MUCH. THANK YOU FOR THIS AND MAY ALLAH...(swt)BLESS AND PROTECT YOU...AMIIN.",,,
b6dd3614-a4aa-439d-90bf-f4424d5ae43a,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Klo bisa ada menu kumpulan hadist shahih,,,
4122118e-7c7e-4625-9215-4f44dfc15d0d,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Alhamdulillah. There is one apps that handy and easy to use. Syukur Alhamdulillah. Sangat membantu Dan semoga app team ini diberkati Dan dipermudahkan segala urusan yg balik. Insyaalah.,,,
4cf7de49-ed86-45f8-a9a1-8009b424d598,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Nabi ditanya apakah amalan yang terbaik.nabi menjawab 'solat diawal waktu'.,,,
f845beb2-c385-4dd1-9e83-c4dbe4b76042,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,"Senang digunakan , panduan tajwid juga disertakan bagi memudahkan untuk rujukan ..Terimakasih kerana menyediakan aplikasi ini.",,,
6b215f3c-6e1f-4e97-bf3d-57d345a7ba98,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Top! Selalu bisa ngingetin sy utk beribadah ;),,,
665fd1cd-ec73-41bc-8398-270e59f72576,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,"Aplikasi yang sangat membantu, jazakallah",,,
002f7753-d241-404a-abea-1ebd39d540f2,Muslim Pro: Quran Athan Prayer,5,ar,>100M,4-5,اللهم اجعلها في مزان حسناتكم يا الله,,,
cb11d70d-738f-407b-83e7-d18f83efbf13,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,"Bagus, dengan ini saya lebih tahu waktu waktu solat dan saya boleh berlajar alquran di waktu lapang saya, saya suka kan nya, That for you 5",,,
0dcc9eff-800c-4199-b5e5-048dfdd59a14,Muslim Pro: Quran Athan Prayer,5,id,>100M,4-5,Aplikasi ini sangat membantu untuk ramadhan tahun ini,,,
383af555-0ca1-4bf6-b3fa-5b0192bb27ce,Muslim Pro: Quran Athan Prayer,5,en,>100M,4-5,if you are Muslim this app is for you please download it right now,,,
c11a129c-892b-441a-92bb-a553104247da,Athan: Prayer Times & Al Quran,5,en,10M-100M,4-5,It has really helped me with my prayers and getting aligned with Allah once again,,,
5af37b39-6233-4f3e-a3a1-2c21846252c8,iPray: Prayer Times & Qibla,5,en,1M-10M,4-5,The only issue i had is the volume of fajr prayer azaan sounded too loud as its very quiet in the morning with no sound pollution i woke up to it and it unsettled me for 5 minutes. It should start with very low volume and start increasing volume after 2 sentences. Apart from this such a nice widget to have on home screen shows which prayer is active and the notification bar shows how much time left until next prayer. Really useful as a prayer time widget well designed also qibla compass works.,,,
2db000ec-a951-4199-a6c9-d700a8b897da,Athan: Prayer Times & Al Quran,5,en,10M-100M,4-5,The most astounding athan apps.,,,
0e9ec9a0-9624-4a1a-bd80-ca45ea6e458e,صلاتك Salatuk (Prayer time),5,en,10M-100M,4-5,The best App ever. It has all the needed features Baraka Allah fekom. I would even give you 100 not only 5 stars,,,
5bda30f1-e2be-4009-ba55-c334e1ff823e,Athan: Prayer Times & Al Quran,4,en,10M-100M,4-5,"The app is great and I've been using it for many years now. But I noticed since the latest update, the prayer schedule for each month hasn't been available. It only shows it on a week by week basis. I rather liked having the monthly schedule since it helps me plan my weeks in advance.",,,
05162690-57f7-473a-8f01-dfef4d7f9e68,Muslim Pro: Quran Athan Prayer,1,ar,>100M,1-2,نجمه وحده وما يستاهلها كل ما ادخل خانه اعلان اعلان اعلان ادخل التطبيق ابي اشوف كم باقي على الآذان يطلع اعلان تدخل خانة اللي فيها اوقات الأذان اعلان اقل شيء نص دقيقة وما يمديك تتخطاه، اعرف تحتاج فلوس علشان تطول التطيبق بس ما تخليه اشتراك لو اقدر اشتريه مرة وللأبد كان ممكن أفكر الحين حذف بدون رجعه <>ماكس,,,
53d44ef2-28e8-48d2-bd5b-0b69dccb5e03,Muslim Bangla Quran Hadith Dua,5,en,1M-10M,4-5,Alhmdulillah this app is so cool...,,,
02dff794-91b0-4675-b640-b4ba1f0f0254,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,"I love that the tracker includes option to pause for women. The minimalist design is beautiful. Even fast tracker it would be great if adhan notifications get paused too, so you don't have to silent each prayer individually and then set notifications again for each prayer",,,
c3690854-7553-467b-8453-99ea22a94ae5,Prayer Times - Qibla & Namaz,5,en,1M-10M,4-5,Mashallah keep it up! great app ! need to add daily targets would have made it more than perfect!,,,
